method,seed,episode,reward,success,steps,cost_ratio,budgeted_success,override_rate,override_win_rate,override_regret_rate,harmful_fraction,beneficial_fraction,action_entropy
stride_gate_plus_residual,0,0,-3.574189267467064,0.0,22,0.4825757575757576,0.0,0.36363636363636365,0.375,0.625,0.625,0.375,1.5275022983551025
stride_gate_plus_residual,0,1,33.04091059007136,1.0,18,0.4462121212121212,1.0,0.6666666666666666,0.5,0.5,0.5,0.5,1.2676770687103271
stride_gate_plus_residual,0,2,83.13908095034783,1.0,12,0.30833333333333335,1.0,0.4166666666666667,0.8,0.2,0.2,0.8,1.3522095680236816
stride_gate_plus_residual,0,3,-89.40302516185514,0.0,22,0.5590909090909091,0.0,0.6363636363636364,0.21428571428571427,0.7857142857142857,0.7857142857142857,0.21428571428571427,0.9229806661605835
stride_gate_plus_residual,0,4,83.22644039690474,1.0,8,0.21136363636363636,1.0,0.25,1.0,0.0,0.0,1.0,1.2130075693130493
stride_gate_plus_residual,1,0,-92.7338319632028,0.0,23,0.5522727272727272,0.0,0.6956521739130435,0.25,0.75,0.75,0.25,0.8568589687347412
stride_gate_plus_residual,1,1,83.20142012326583,1.0,12,0.3242424242424242,1.0,0.4166666666666667,0.8,0.2,0.2,0.8,1.3522095680236816
stride_gate_plus_residual,1,2,-105.4410689112839,0.0,22,0.5416666666666666,0.0,0.6818181818181818,0.2,0.8,0.8,0.2,0.9828476309776306
stride_gate_plus_residual,1,3,-112.81888318386032,0.0,22,0.5484848484848485,0.0,0.6363636363636364,0.14285714285714285,0.8571428571428571,0.8571428571428571,0.14285714285714285,1.0237154960632324
stride_gate_plus_residual,1,4,83.40895432868882,1.0,9,0.25681818181818183,1.0,0.1111111111111111,1.0,0.0,0.0,1.0,0.8486855626106262
stride_gate_plus_residual,2,0,45.10882189539778,1.0,11,0.36666666666666664,1.0,0.2727272727272727,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.294545292854309
stride_gate_plus_residual,2,1,83.9601352839125,1.0,9,0.2727272727272727,1.0,0.1111111111111111,1.0,0.0,0.0,1.0,0.8486855626106262
stride_gate_plus_residual,2,2,83.23964453564125,1.0,9,0.22727272727272727,1.0,0.2222222222222222,1.0,0.0,0.0,1.0,1.2730283737182617
stride_gate_plus_residual,2,3,-11.319903642765048,1.0,18,0.475,1.0,0.6111111111111112,0.36363636363636365,0.5454545454545454,0.5454545454545454,0.36363636363636365,1.455513834953308
stride_gate_plus_residual,2,4,1.0928531863187985,0.0,22,0.5409090909090909,0.0,0.5,0.36363636363636365,0.6363636363636364,0.6363636363636364,0.36363636363636365,1.3839845657348633
stride_gate_plus_residual,3,0,1.9788807869719598,0.0,22,0.5212121212121212,0.0,0.3181818181818182,0.42857142857142855,0.5714285714285714,0.5714285714285714,0.42857142857142855,1.5183498859405518
stride_gate_plus_residual,3,1,-74.40658779320829,0.0,22,0.5606060606060606,0.0,0.5909090909090909,0.23076923076923078,0.7692307692307693,0.7692307692307693,0.23076923076923078,1.116485595703125
stride_gate_plus_residual,3,2,59.31589114278759,1.0,10,0.32727272727272727,1.0,0.1,1.0,0.0,0.0,1.0,0.9404480457305908
stride_gate_plus_residual,3,3,4.370276144152498,0.0,22,0.568939393939394,0.0,0.45454545454545453,0.6,0.3,0.3,0.6,1.3602004051208496
stride_gate_plus_residual,3,4,-22.457373133306064,1.0,19,0.48484848484848486,1.0,0.631578947368421,0.25,0.75,0.75,0.25,1.1667332649230957
stride_gate_plus_residual,4,0,-106.4515983419331,0.0,22,0.546969696969697,0.0,0.6818181818181818,0.2,0.8,0.8,0.2,0.8788632154464722
stride_gate_plus_residual,4,1,-104.87289071310596,0.0,23,0.5522727272727272,0.0,0.6956521739130435,0.3125,0.6875,0.6875,0.3125,0.8568589687347412
stride_gate_plus_residual,4,2,-49.24559047559792,0.0,23,0.5151515151515151,0.0,0.5217391304347826,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.3749524354934692
stride_gate_plus_residual,4,3,-106.65938731544892,0.0,22,0.546969696969697,0.0,0.6818181818181818,0.26666666666666666,0.7333333333333333,0.7333333333333333,0.26666666666666666,0.8788632154464722
stride_gate_plus_residual,4,4,-152.24706126574722,0.0,23,0.5522727272727272,0.0,0.6956521739130435,0.1875,0.8125,0.8125,0.1875,0.8568589687347412
