id,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31,dim_32,dim_33,dim_34,dim_35,dim_36,dim_37,dim_38,dim_39,dim_40,dim_41,dim_42,dim_43,dim_44,dim_45,dim_46,dim_47,dim_48,dim_49,dim_50,dim_51,dim_52,dim_53,dim_54,dim_55,dim_56,dim_57,dim_58,dim_59,dim_60,dim_61,dim_62,dim_63
worker_00017,0.40676242113113403,0.24693083763122559,0.12883150577545166,0.348684698343277,0.1283043622970581,0.028390370309352875,-0.19662702083587646,0.3554021120071411,-0.17523230612277985,0.1814483404159546,-0.23254655301570892,0.5523555874824524,-0.022014165297150612,0.119036965072155,0.004780544899404049,0.13331958651542664,-0.10780255496501923,-0.08643780648708344,-0.004034851677715778,-0.30051493644714355,0.4875968098640442,-0.800035834312439,0.6046857237815857,0.3452521562576294,-0.043955300003290176,-0.21047906577587128,-0.10593365877866745,-0.17911192774772644,0.27509912848472595,-0.29272401332855225,-0.13273845613002777,0.22792035341262817,0.17991337180137634,-0.17968744039535522,0.5529711246490479,0.616017758846283,-0.14268825948238373,0.16731911897659302,0.04345704987645149,0.7117072343826294,0.5376709699630737,-0.14983800053596497,-0.6830857992172241,-0.5032634139060974,0.4144936800003052,0.21287932991981506,-0.166606605052948,-0.410735160112381,0.18654046952724457,0.08392003178596497,0.043593212962150574,0.08994483202695847,-0.260874480009079,0.5440124869346619,0.03737802803516388,0.04637984558939934,0.6952089071273804,0.1702965646982193,0.22004814445972443,0.3439668118953705,0.561733603477478,0.06253543496131897,-0.2784947454929352,0.10188988596200943
worker_00193,0.2246962934732437,-0.16345390677452087,0.4114869236946106,0.34191596508026123,-0.08784818649291992,-0.11451634019613266,-0.04101509228348732,0.48422518372535706,-0.05772017315030098,0.22148334980010986,-0.058656174689531326,0.02605568803846836,-0.16206534206867218,-0.23776598274707794,-0.0545201301574707,-0.01839769072830677,-0.08485168218612671,0.0385100357234478,-0.3340737521648407,-0.2989273965358734,-0.05832982063293457,-0.6048216223716736,0.26539579033851624,-0.0599018856883049,0.12821829319000244,0.09593536704778671,-0.3190522789955139,0.21901969611644745,-0.09010734409093857,0.08125776052474976,-0.27293911576271057,0.8687054514884949,-0.09703604131937027,0.15376444160938263,-0.3152589201927185,0.130524680018425,-0.07021241635084152,-0.346547931432724,-0.009470975026488304,-0.5449312329292297,0.07304046303033829,0.20253092050552368,-0.6007795333862305,-0.15327304601669312,-0.20082944631576538,0.423654705286026,0.4259091913700104,0.2804322838783264,-0.37032926082611084,-0.18715190887451172,0.5948090553283691,0.2315700203180313,-0.2683892846107483,-0.31574487686157227,0.06959249079227448,-0.03285856544971466,0.7798214554786682,0.4642208218574524,-0.31811657547950745,0.5102481245994568,-0.0037451398093253374,-0.22241264581680298,-0.5252510905265808,0.0730336457490921
worker_00062,0.18524837493896484,-0.34770363569259644,-0.5887754559516907,0.30240532755851746,-0.3242363929748535,-0.2722492814064026,-0.34372788667678833,0.8061901330947876,-0.07337240874767303,0.6114550828933716,-0.20615418255329132,0.49308305978775024,-0.343031108379364,0.22318816184997559,-0.5212076306343079,0.44304990768432617,0.0642932653427124,-0.09994015097618103,0.7519149780273438,0.3815003037452698,0.17602093517780304,-0.12264998257160187,-0.2400825172662735,0.16920597851276398,-0.24073608219623566,-0.25945788621902466,-0.11820518225431442,0.267188161611557,0.35723328590393066,-0.19582517445087433,0.1559107005596161,0.4534039795398712,-0.4180453419685364,0.08662576973438263,0.19687114655971527,0.1458682417869568,0.46409958600997925,-0.3802318871021271,-0.22040706872940063,-0.07789825648069382,-0.18011954426765442,0.4223037362098694,-0.15422464907169342,-0.16528773307800293,-0.05489441379904747,0.4505734145641327,-0.23094412684440613,0.07569193840026855,-0.6776298880577087,0.023172173649072647,0.14241796731948853,-0.15173597633838654,-0.1937251091003418,-0.10607271641492844,0.06970324367284775,0.3976057469844818,1.0699961185455322,0.25670427083969116,0.21910734474658966,0.15681855380535126,-0.4563463628292084,-0.12333349138498306,-0.297865092754364,0.00030474248342216015
worker_00077,0.42924344539642334,-0.3189675807952881,0.3664981722831726,0.6318072080612183,-0.5153398513793945,0.2622930407524109,0.13460324704647064,-0.05335860326886177,-0.4533616006374359,0.132924884557724,-0.09468917548656464,-0.14085841178894043,0.5890166759490967,0.4402134418487549,-0.25136879086494446,0.3732200562953949,-0.652835488319397,-0.13198015093803406,-0.3342404365539551,-0.33330464363098145,-0.42054176330566406,-0.3347680866718292,-0.09908892214298248,0.12619394063949585,-0.1732843518257141,0.339364618062973,-0.1088680550456047,-0.03980892151594162,-0.41137486696243286,-0.38081231713294983,0.6040297746658325,-0.035943713039159775,-0.36027005314826965,0.1996387541294098,0.28574851155281067,-0.26042014360427856,0.32881543040275574,-0.17720842361450195,0.3411480784416199,-0.14041322469711304,0.143221914768219,0.31702810525894165,-0.14853204786777496,0.08416971564292908,-0.15181948244571686,0.15904517471790314,0.08355509489774704,0.39894115924835205,-0.010519502684473991,0.08847890049219131,-0.20124444365501404,0.1208895742893219,0.34034135937690735,0.6963211297988892,0.2013060748577118,0.8257315158843994,0.5360337495803833,0.2348710596561432,0.2616684138774872,-0.05651150271296501,-0.23743636906147003,-0.07434957474470139,-0.5362744331359863,0.44012194871902466
worker_00090,-0.21669729053974152,0.04611419886350632,0.081614650785923,0.10583498328924179,-0.4132598638534546,0.1625257432460785,0.37776243686676025,0.06376680731773376,-0.10307987779378891,-0.02660166658461094,-0.12937022745609283,-0.3171459138393402,-0.10941725969314575,-0.08623643219470978,-0.05988314747810364,0.04333651810884476,0.03454092890024185,0.05883891507983208,-0.3519994020462036,-0.130425825715065,0.30730217695236206,-0.4095020592212677,0.6949686408042908,0.28933826088905334,0.06832511723041534,-0.23567044734954834,-0.06801824271678925,-0.15955135226249695,-0.4007924795150757,-0.32516512274742126,-0.004926414228975773,0.04763532802462578,-0.21995802223682404,-0.045764029026031494,0.4076416492462158,0.23542501032352448,0.16208672523498535,0.18052640557289124,-0.36058884859085083,0.21882416307926178,-0.00010921864304691553,0.17394845187664032,0.11653110384941101,-0.37261155247688293,-0.22404873371124268,0.24156120419502258,-0.35605588555336,-0.09475289285182953,0.3467389643192291,0.1045934334397316,0.254084050655365,0.378910094499588,0.27485740184783936,0.9383360147476196,-0.13540495932102203,0.3337416350841522,0.7429600954055786,0.47303107380867004,0.03776479884982109,0.2686496376991272,0.2504669427871704,0.10440073162317276,-0.2696499228477478,-0.02947358787059784
worker_00139,-0.34767425060272217,-0.4285546541213989,0.12270133942365646,-0.19523915648460388,-0.1388581395149231,0.008227983489632607,0.4679332971572876,-0.1436593383550644,-0.2148292511701584,0.15722180902957916,-0.15824413299560547,0.0559743270277977,-0.28727057576179504,0.15008530020713806,-0.4615996479988098,-0.19132374227046967,-0.14273791015148163,0.46592649817466736,0.5979815721511841,-0.20938372611999512,0.2491956353187561,-0.51101154088974,0.19977176189422607,0.22222308814525604,0.07311051338911057,0.13526974618434906,-0.03231627866625786,-0.4357697665691376,-0.07475727051496506,-0.40194928646087646,0.1450500637292862,0.3152005076408386,-0.171876922249794,-0.09841625392436981,0.2237495630979538,-0.2977955639362335,0.03558790311217308,0.011698342859745026,0.06309052556753159,0.10965432226657867,0.787925660610199,-0.002187096979469061,-0.37807586789131165,-0.0189465694129467,0.11204122006893158,0.14850279688835144,0.19405122101306915,0.5847694873809814,-0.2036672830581665,0.19630584120750427,0.26559650897979736,0.3408273160457611,0.21487165987491608,0.4415811598300934,0.02905173785984516,0.381394624710083,0.7746639251708984,-0.35260987281799316,-0.08251894265413284,0.12001973390579224,-0.0887090414762497,-0.19678142666816711,-0.04712009057402611,0.014148714020848274
worker_00116,0.14381547272205353,0.05656188353896141,0.033140506595373154,-0.05049505829811096,-0.14281967282295227,-0.29613226652145386,-0.033170390874147415,0.7167807221412659,-0.06150886043906212,0.32891255617141724,-0.31827512383461,0.4241282641887665,0.4759862720966339,-0.27173981070518494,-0.7358923554420471,0.2466423362493515,0.2980424761772156,0.41488975286483765,-0.05275144428014755,-0.09737040102481842,-0.04149245843291283,-0.6644231677055359,0.49509358406066895,0.07130896300077438,-0.3273950517177582,0.11690462380647659,0.11433006823062897,0.07861346751451492,-0.5168908834457397,0.15436841547489166,-0.06226300448179245,0.11432760953903198,-0.15042228996753693,-0.12115596234798431,0.24741403758525848,0.2532314658164978,0.22608570754528046,-0.07488837838172913,0.11683367192745209,0.17061981558799744,0.32687804102897644,0.2806657552719116,-0.21721665561199188,-0.4675087034702301,0.060184262692928314,0.4387317895889282,0.07368428260087967,-0.09036708623170853,0.350101113319397,0.11747626215219498,-0.1112208142876625,-0.5290098190307617,-0.26828113198280334,0.4982878863811493,0.29047176241874695,-0.13871075212955475,0.17621952295303345,-0.025781279429793358,-0.28349223732948303,0.1126321479678154,0.07064878195524216,-0.36568722128868103,-0.09834007173776627,0.05789624899625778
worker_00039,0.005111183039844036,0.23044344782829285,-0.14994816482067108,-0.15343888103961945,0.07609032839536667,0.044262830168008804,0.3214154541492462,-0.055751413106918335,0.019041426479816437,0.350831001996994,0.14507102966308594,0.34744739532470703,0.19685471057891846,0.5009557604789734,-0.23654954135417938,-0.23494896292686462,-0.5344842672348022,-0.18231992423534393,-0.12467020750045776,0.15767976641654968,0.07220137864351273,0.10846728831529617,0.26895877718925476,0.13149382174015045,0.24560409784317017,0.43427443504333496,0.04198778048157692,0.3107566833496094,0.06679695099592209,0.12421487271785736,0.15140652656555176,0.3528440594673157,0.31615743041038513,-0.00492238299921155,-0.21917320787906647,-0.20100347697734833,-0.006072612479329109,0.1016632616519928,0.46151694655418396,-0.28106608986854553,0.13859687745571136,0.27834540605545044,-0.5006956458091736,0.24281005561351776,0.1758599579334259,0.06629655510187149,0.3452836275100708,-0.027277259156107903,-0.05618776008486748,0.1824277639389038,0.12948940694332123,-0.08882540464401245,0.08916112780570984,0.44720014929771423,0.3356392979621887,0.10510508716106415,0.916486918926239,-0.30556002259254456,0.06602128595113754,0.05137256905436516,-0.012109708972275257,-0.30178987979888916,-0.30340147018432617,0.2596052885055542
worker_00049,-0.08874046802520752,-0.13362807035446167,0.18454916775226593,-0.09074971824884415,0.19752103090286255,0.1011243611574173,-0.146465465426445,-0.24072353541851044,-0.13537435233592987,0.42430248856544495,-0.13682831823825836,-0.06382912397384644,0.2756265699863434,-0.01608758047223091,0.13343825936317444,-0.044139355421066284,-0.2391604334115982,-0.46929189562797546,-0.06042603403329849,-0.2859356701374054,0.2864983379840851,-0.6700008511543274,-0.43619734048843384,-0.21047978103160858,-0.09864462912082672,0.2871713638305664,-0.5449140667915344,0.2407061755657196,0.14605355262756348,-0.14397791028022766,0.36102914810180664,0.12474232167005539,0.379260778427124,0.08961330354213715,-0.15817247331142426,0.14842653274536133,0.19679990410804749,0.29608646035194397,0.2229800522327423,0.036544132977724075,0.15344029664993286,-0.10666073113679886,-0.08586198836565018,0.3046729564666748,-0.4181400239467621,-0.1241496354341507,-0.591864824295044,0.20802147686481476,-0.1843922734260559,-0.10212201625108719,0.5541108846664429,0.6389908194541931,0.17134225368499756,0.3638893961906433,-0.3876919746398926,0.04907059669494629,0.6215261220932007,0.0016670236364006996,-0.054604992270469666,-0.06372280418872833,-0.3244918882846832,0.36434945464134216,-0.11359851062297821,-0.22823365032672882
worker_00045,0.03907210752367973,0.023036114871501923,-0.40386295318603516,0.28095799684524536,-0.27113083004951477,0.14699888229370117,0.3613337278366089,-0.08894097059965134,-0.37980467081069946,0.13600026071071625,0.1532103568315506,0.16703635454177856,-0.20673446357250214,0.09787838906049728,-0.08555325865745544,-0.051721200346946716,-0.23423565924167633,-0.47928866744041443,-0.07103613018989563,0.2637677788734436,0.1038627177476883,-0.4459713399410248,-0.038583166897296906,0.1362975537776947,-0.17747746407985687,0.44065821170806885,-0.28200292587280273,0.31597578525543213,0.32955604791641235,0.3691587746143341,0.2620440423488617,0.32833656668663025,0.2119665890932083,0.19646456837654114,0.30229365825653076,-0.004154921043664217,0.007106716278940439,0.027016794309020042,-0.3460041582584381,0.08094557374715805,0.22176824510097504,0.31446582078933716,-0.19003109633922577,0.22490786015987396,0.4473811984062195,0.3340035676956177,-0.7915130257606506,0.3298254609107971,0.4360341429710388,0.1364336907863617,-0.24961844086647034,-0.13976790010929108,0.06081729009747505,0.03965127840638161,0.2850165367126465,0.3050444722175598,0.8072002530097961,-0.0503438375890255,-0.1290440857410431,-0.1044922024011612,-0.48652803897857666,0.2951872944831848,-0.3543233275413513,-0.343999981880188
