method,seed,episode,reward,success,steps,cost_ratio,budgeted_success,override_rate,override_win_rate,override_regret_rate,harmful_fraction,beneficial_fraction,action_entropy
stride_gate_plus_residual,0,0,15.886116484365964,1.0,16,0.4113636363636364,1.0,0.5625,0.4444444444444444,0.5555555555555556,0.5555555555555556,0.4444444444444444,1.299651026725769
stride_gate_plus_residual,0,1,49.94586623087411,1.0,8,0.23863636363636365,1.0,0.0,0.0,0.0,0.0,0.0,1.082195520401001
stride_gate_plus_residual,0,2,78.4992681528366,1.0,8,0.22348484848484848,1.0,0.0,0.0,0.0,0.0,0.0,0.9002560377120972
stride_gate_plus_residual,0,3,76.63678595486022,1.0,9,0.2727272727272727,1.0,0.0,0.0,0.0,0.0,0.0,0.8486855626106262
stride_gate_plus_residual,0,4,64.34870772065253,1.0,8,0.27045454545454545,1.0,0.25,1.0,0.0,0.0,1.0,1.2554823160171509
stride_gate_plus_residual,0,5,82.60979584262188,1.0,7,0.19015151515151515,1.0,0.0,0.0,0.0,0.0,0.0,0.9556998610496521
stride_gate_plus_residual,0,6,65.00509009673493,1.0,8,0.21515151515151515,1.0,0.0,0.0,0.0,0.0,0.0,0.9743147492408752
stride_gate_plus_residual,0,7,60.660102450881425,1.0,8,0.21515151515151515,1.0,0.0,0.0,0.0,0.0,0.0,0.9743147492408752
stride_gate_plus_residual,0,8,54.84557655254483,1.0,8,0.24015151515151514,1.0,0.0,0.0,0.0,0.0,0.0,0.9743147492408752
stride_gate_plus_residual,0,9,78.91659638689617,1.0,10,0.30454545454545456,1.0,0.0,0.0,0.0,0.0,0.0,0.9502705335617065
stride_gate_plus_residual,0,10,53.15986912409379,1.0,20,0.5204545454545455,1.0,0.55,0.6363636363636364,0.36363636363636365,0.36363636363636365,0.6363636363636364,1.237597107887268
stride_gate_plus_residual,0,11,81.48340270873355,1.0,7,0.20606060606060606,1.0,0.0,0.0,0.0,0.0,0.0,0.9556998610496521
stride_gate_plus_residual,0,12,79.55862573977123,1.0,11,0.3234848484848485,1.0,0.0,0.0,0.0,0.0,0.0,0.7595473527908325
stride_gate_plus_residual,0,13,78.43821235657757,1.0,9,0.25681818181818183,1.0,0.0,0.0,0.0,0.0,0.0,0.8486855626106262
stride_gate_plus_residual,0,14,77.4757188326989,1.0,10,0.29015151515151516,1.0,0.0,0.0,0.0,0.0,0.0,0.8018186092376709
stride_gate_plus_residual,0,15,3.913432303387193,0.0,21,0.47045454545454546,0.0,0.19047619047619047,0.75,0.25,0.25,0.75,1.6905899047851562
stride_gate_plus_residual,0,16,51.78286386216473,1.0,9,0.2734848484848485,1.0,0.0,0.0,0.0,0.0,0.0,0.9368883371353149
stride_gate_plus_residual,0,17,6.9724730775196875,1.0,20,0.5083333333333333,1.0,0.6,0.4166666666666667,0.5833333333333334,0.5833333333333334,0.4166666666666667,1.205215573310852
stride_gate_plus_residual,0,18,-14.007583622914751,0.0,23,0.568939393939394,0.0,0.4782608695652174,0.36363636363636365,0.6363636363636364,0.6363636363636364,0.36363636363636365,1.34885573387146
stride_gate_plus_residual,0,19,-13.755046367479107,1.0,21,0.5151515151515151,1.0,0.5714285714285714,0.25,0.75,0.75,0.25,1.2105367183685303
stride_gate_plus_residual,0,20,78.58227684417292,1.0,9,0.25681818181818183,1.0,0.0,0.0,0.0,0.0,0.0,0.8486855626106262
stride_gate_plus_residual,0,21,43.74842047276795,1.0,14,0.5272727272727272,1.0,0.21428571428571427,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.3316643238067627
stride_gate_plus_residual,0,22,-33.63575313794,0.0,22,0.5590909090909091,0.0,0.5454545454545454,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0534722805023193
stride_gate_plus_residual,0,23,41.75417811839194,1.0,19,0.4553030303030303,1.0,0.5263157894736842,0.5,0.5,0.5,0.5,1.3066468238830566
stride_gate_plus_residual,0,24,76.29430601644769,1.0,10,0.29015151515151516,1.0,0.0,0.0,0.0,0.0,0.0,0.8018186092376709
stride_gate_plus_residual,0,25,-30.824480528645356,0.0,22,0.4856060606060606,0.0,0.5454545454545454,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.3879878520965576
stride_gate_plus_residual,0,26,60.00742950066714,1.0,8,0.23106060606060605,1.0,0.0,0.0,0.0,0.0,0.0,0.9743147492408752
stride_gate_plus_residual,0,27,77.066318529082,1.0,11,0.32196969696969696,1.0,0.0,0.0,0.0,0.0,0.0,0.9075353145599365
stride_gate_plus_residual,0,28,-72.96223544038065,0.0,22,0.5348484848484848,0.0,0.6363636363636364,0.35714285714285715,0.6428571428571429,0.6428571428571429,0.35714285714285715,0.9828476309776306
stride_gate_plus_residual,0,29,76.34990341075147,1.0,10,0.30606060606060603,1.0,0.0,0.0,0.0,0.0,0.0,0.8018186092376709
stride_gate_plus_residual,0,30,77.04075923410225,1.0,9,0.2727272727272727,1.0,0.0,0.0,0.0,0.0,0.0,0.8486855626106262
stride_gate_plus_residual,0,31,51.985176696205244,1.0,22,0.49924242424242427,1.0,0.5454545454545454,0.5833333333333334,0.4166666666666667,0.4166666666666667,0.5833333333333334,1.4276787042617798
stride_gate_plus_residual,1,0,-34.04556174705816,1.0,21,0.4856060606060606,1.0,0.6190476190476191,0.23076923076923078,0.7692307692307693,0.7692307692307693,0.23076923076923078,1.2035751342773438
stride_gate_plus_residual,1,1,76.42545604366475,1.0,8,0.22348484848484848,1.0,0.0,0.0,0.0,0.0,0.0,0.9002560377120972
stride_gate_plus_residual,1,2,-62.5138304101895,0.0,22,0.5295454545454545,0.0,0.5909090909090909,0.3076923076923077,0.6923076923076923,0.6923076923076923,0.3076923076923077,1.0597984790802002
stride_gate_plus_residual,1,3,75.83079617246918,1.0,8,0.22348484848484848,1.0,0.0,0.0,0.0,0.0,0.0,0.9002560377120972
stride_gate_plus_residual,1,4,61.769795684019705,1.0,21,0.5515151515151515,1.0,0.47619047619047616,0.6,0.4,0.4,0.6,1.2446725368499756
stride_gate_plus_residual,1,5,15.526668965519853,1.0,21,0.49772727272727274,1.0,0.5714285714285714,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.248337984085083
stride_gate_plus_residual,1,6,80.65508939112846,1.0,7,0.19015151515151515,1.0,0.0,0.0,0.0,0.0,0.0,0.9556998610496521
stride_gate_plus_residual,1,7,59.14825153072115,1.0,8,0.21515151515151515,1.0,0.0,0.0,0.0,0.0,0.0,0.9743147492408752
stride_gate_plus_residual,1,8,29.76199929341158,1.0,21,0.5098484848484849,1.0,0.5238095238095238,0.45454545454545453,0.5454545454545454,0.5454545454545454,0.45454545454545453,1.2791774272918701
stride_gate_plus_residual,1,9,-34.49932251547846,0.0,22,0.5121212121212121,0.0,0.5909090909090909,0.46153846153846156,0.5384615384615384,0.5384615384615384,0.46153846153846156,1.1105129718780518
stride_gate_plus_residual,1,10,76.03565963807138,1.0,6,0.15681818181818183,1.0,0.0,0.0,0.0,0.0,0.0,1.011404275894165
stride_gate_plus_residual,1,11,59.55427553513741,1.0,9,0.24848484848484848,1.0,0.0,0.0,0.0,0.0,0.0,0.9368883371353149
