method,seed,episode,reward,success,steps,cost_ratio,budgeted_success,override_rate,override_win_rate,override_regret_rate,harmful_fraction,beneficial_fraction,action_entropy
cstride_gate_plus_value,0,0,-39.57523428391153,0.0,21,0.5628787878787879,0.0,0.6190476190476191,0.38461538461538464,0.6153846153846154,0.6153846153846154,0.38461538461538464,0.9759390243499395
cstride_gate_plus_value,0,1,-39.794920816880676,0.0,21,0.5628787878787879,0.0,0.6190476190476191,0.38461538461538464,0.6153846153846154,0.6153846153846154,0.38461538461538464,0.9759390243499395
cstride_gate_plus_value,0,2,-40.012322198148766,0.0,21,0.5628787878787879,0.0,0.6190476190476191,0.38461538461538464,0.6153846153846154,0.6153846153846154,0.38461538461538464,0.9759390243499395
cstride_gate_plus_value,0,3,-40.22739855632818,0.0,21,0.5628787878787879,0.0,0.6190476190476191,0.38461538461538464,0.6153846153846154,0.6153846153846154,0.38461538461538464,0.9759390243499395
cstride_gate_plus_value,0,4,-40.440115537834636,0.0,21,0.5628787878787879,0.0,0.6190476190476191,0.38461538461538464,0.6153846153846154,0.6153846153846154,0.38461538461538464,0.9759390243499395
cstride_gate_plus_value,0,5,-40.650443428610984,0.0,21,0.5628787878787879,0.0,0.6190476190476191,0.38461538461538464,0.6153846153846154,0.6153846153846154,0.38461538461538464,0.9759390243499395
cstride_gate_plus_value,0,6,-40.85835657587153,0.0,21,0.5628787878787879,0.0,0.6190476190476191,0.38461538461538464,0.6153846153846154,0.6153846153846154,0.38461538461538464,0.9759390243499395
cstride_gate_plus_value,0,7,-41.0638332173633,0.0,21,0.5628787878787879,0.0,0.6190476190476191,0.38461538461538464,0.6153846153846154,0.6153846153846154,0.38461538461538464,0.9759390243499395
cstride_gate_plus_value,0,8,-41.26685530899707,0.0,21,0.5628787878787879,0.0,0.6190476190476191,0.38461538461538464,0.6153846153846154,0.6153846153846154,0.38461538461538464,0.9759390243499395
cstride_gate_plus_value,0,9,-41.467408351843844,0.0,21,0.5628787878787879,0.0,0.6190476190476191,0.38461538461538464,0.6153846153846154,0.6153846153846154,0.38461538461538464,0.9759390243499395
cstride_gate_plus_value,0,10,-41.66548121940111,0.0,21,0.5628787878787879,0.0,0.6190476190476191,0.38461538461538464,0.6153846153846154,0.6153846153846154,0.38461538461538464,0.9759390243499395
